participant,age,female,trial,date,time,condition,crowding_axis,n_errors,n_hits,prop_correct,dot1,is_target1,dot2,is_target2,dot3,is_target3,dot4,is_target4,dot5,is_target5
05_AJ,24,1,41,21/08/2013,03:26:10 pm,horizontal,weak,2,3,0.6,1,1,2,0,3,1,4,1,9,0
05_AJ,24,1,42,21/08/2013,03:26:33 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,8,0,9,1
05_AJ,24,1,43,21/08/2013,03:26:53 pm,vertical,strong,3,2,0.4,1,1,3,0,5,1,6,0,7,0
05_AJ,24,1,44,21/08/2013,03:27:14 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,7,1
05_AJ,24,1,45,21/08/2013,03:27:35 pm,vertical,strong,2,3,0.6,0,1,2,1,4,1,6,0,8,0
05_AJ,24,1,46,21/08/2013,03:27:55 pm,horizontal,weak,2,3,0.6,2,1,3,1,4,0,7,1,8,0
05_AJ,24,1,47,21/08/2013,03:28:16 pm,horizontal,weak,1,4,0.8,1,1,2,1,4,1,5,1,6,0
05_AJ,24,1,48,21/08/2013,03:28:39 pm,vertical,strong,2,3,0.6,2,1,3,0,4,1,6,1,9,0
05_AJ,24,1,49,21/08/2013,03:29:00 pm,horizontal,weak,2,3,0.6,0,1,3,1,5,1,6,0,9,0
05_AJ,24,1,50,21/08/2013,03:29:20 pm,vertical,strong,1,4,0.8,0,1,3,1,5,1,7,1,9,0
05_AJ,24,1,51,21/08/2013,03:29:42 pm,horizontal,weak,2,3,0.6,1,0,3,1,4,1,5,0,7,1
05_AJ,24,1,52,21/08/2013,03:30:05 pm,vertical,strong,2,3,0.6,0,1,2,1,4,0,8,1,9,0
05_AJ,24,1,53,21/08/2013,03:30:25 pm,vertical,strong,1,4,0.8,0,1,1,1,5,1,6,0,7,1
05_AJ,24,1,54,21/08/2013,03:30:46 pm,vertical,strong,2,3,0.6,0,1,1,1,2,0,3,1,8,0
05_AJ,24,1,55,21/08/2013,03:31:07 pm,vertical,strong,2,3,0.6,0,1,2,1,4,0,8,1,9,0
05_AJ,24,1,56,21/08/2013,03:31:30 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,4,1,7,0
05_AJ,24,1,57,21/08/2013,03:31:51 pm,horizontal,weak,4,1,0.2,1,1,5,0,6,0,8,0,9,0
05_AJ,24,1,58,21/08/2013,03:32:12 pm,horizontal,weak,2,3,0.6,0,1,3,1,4,0,5,1,6,0
05_AJ,24,1,59,21/08/2013,03:32:33 pm,horizontal,weak,2,3,0.6,2,1,3,1,4,0,7,1,9,0
06_OS,18,1,0,21/08/2013,06:16:55 pm,horizontal,weak,1,4,0.8,0,1,3,1,5,0,7,1,8,1
06_OS,18,1,1,21/08/2013,06:17:17 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,5,0,8,1
06_OS,18,1,2,21/08/2013,06:17:39 pm,horizontal,weak,2,3,0.6,1,1,2,1,3,0,4,1,9,0
06_OS,18,1,3,21/08/2013,06:18:01 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,7,1
06_OS,18,1,4,21/08/2013,06:18:24 pm,horizontal,weak,0,5,1.0,0,1,2,1,5,1,8,1,9,1
06_OS,18,1,5,21/08/2013,06:18:46 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
06_OS,18,1,6,21/08/2013,06:19:08 pm,horizontal,weak,1,4,0.8,0,1,2,1,4,0,6,1,8,1
06_OS,18,1,7,21/08/2013,06:19:30 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,7,1
06_OS,18,1,8,21/08/2013,06:19:53 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,6,0,7,1
06_OS,18,1,9,21/08/2013,06:20:15 pm,horizontal,weak,1,4,0.8,0,1,2,1,4,1,6,0,7,1
06_OS,18,1,10,21/08/2013,06:20:39 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,3,1,4,0
06_OS,18,1,11,21/08/2013,06:21:02 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
06_OS,18,1,12,21/08/2013,06:21:24 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,5,1
06_OS,18,1,13,21/08/2013,06:21:45 pm,vertical,strong,1,4,0.8,0,1,2,1,3,0,4,1,9,1
06_OS,18,1,14,21/08/2013,06:22:07 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,9,1
06_OS,18,1,15,21/08/2013,06:22:29 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,4,1,7,0
06_OS,18,1,16,21/08/2013,06:22:50 pm,horizontal,weak,1,4,0.8,1,1,2,0,3,1,5,1,7,1
06_OS,18,1,17,21/08/2013,06:23:13 pm,horizontal,weak,1,4,0.8,0,1,2,0,3,1,5,1,8,1
06_OS,18,1,18,21/08/2013,06:23:36 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
06_OS,18,1,19,21/08/2013,06:23:57 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,4,1,5,1
06_OS,18,1,20,21/08/2013,06:31:17 pm,vertical,strong,1,4,0.8,0,1,1,1,3,0,4,1,6,1
06_OS,18,1,21,21/08/2013,06:31:40 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,7,1
06_OS,18,1,22,21/08/2013,06:32:02 pm,vertical,strong,2,3,0.6,0,1,2,0,3,1,4,1,6,0
06_OS,18,1,23,21/08/2013,06:32:25 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
06_OS,18,1,24,21/08/2013,06:32:46 pm,vertical,strong,1,4,0.8,0,1,2,1,3,0,5,1,7,1
06_OS,18,1,25,21/08/2013,06:33:09 pm,vertical,strong,1,4,0.8,1,1,2,1,3,1,5,1,9,0
06_OS,18,1,26,21/08/2013,06:33:30 pm,vertical,strong,1,4,0.8,0,1,1,1,4,1,6,1,9,0
06_OS,18,1,27,21/08/2013,06:33:55 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,4,1,5,1
06_OS,18,1,28,21/08/2013,06:34:17 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,8,1
06_OS,18,1,29,21/08/2013,06:34:39 pm,vertical,strong,0,5,1.0,0,1,2,1,4,1,5,1,6,1
06_OS,18,1,30,21/08/2013,06:35:02 pm,vertical,strong,2,3,0.6,1,1,3,1,5,1,7,0,8,0
06_OS,18,1,31,21/08/2013,06:35:24 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,6,1
06_OS,18,1,32,21/08/2013,06:35:47 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
06_OS,18,1,33,21/08/2013,06:36:09 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,6,0,8,1
06_OS,18,1,34,21/08/2013,06:36:31 pm,horizontal,weak,1,4,0.8,0,1,3,1,4,1,5,0,8,1
06_OS,18,1,35,21/08/2013,06:36:52 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,5,1,6,1
06_OS,18,1,36,21/08/2013,06:37:13 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,7,1
06_OS,18,1,37,21/08/2013,06:37:35 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,5,1,8,1
06_OS,18,1,38,21/08/2013,06:37:56 pm,vertical,strong,1,4,0.8,0,1,2,1,3,1,5,0,7,1
06_OS,18,1,39,21/08/2013,06:38:24 pm,horizontal,weak,2,3,0.6,1,1,2,1,6,0,7,0,8,1
06_OS,18,1,40,21/08/2013,06:38:46 pm,vertical,strong,3,2,0.4,0,1,4,0,5,0,8,0,9,1
06_OS,18,1,41,21/08/2013,06:43:00 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,4,0,9,1
06_OS,18,1,42,21/08/2013,06:43:22 pm,horizontal,weak,1,4,0.8,0,1,3,1,5,1,6,0,8,1
06_OS,18,1,43,21/08/2013,06:43:44 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,9,1
06_OS,18,1,44,21/08/2013,06:44:07 pm,horizontal,weak,1,4,0.8,1,1,2,1,3,0,4,1,9,1
06_OS,18,1,45,21/08/2013,06:44:29 pm,vertical,strong,2,3,0.6,1,1,3,0,5,1,6,0,8,1
06_OS,18,1,46,21/08/2013,06:44:52 pm,horizontal,weak,1,4,0.8,1,1,3,1,5,1,7,1,9,0
06_OS,18,1,47,21/08/2013,06:45:14 pm,vertical,strong,1,4,0.8,0,1,2,1,3,0,4,1,5,1
06_OS,18,1,48,21/08/2013,06:45:35 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,7,1,9,0
06_OS,18,1,49,21/08/2013,06:45:57 pm,vertical,strong,0,5,1.0,0,1,3,1,4,1,5,1,7,1
06_OS,18,1,50,21/08/2013,06:46:19 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,5,1
06_OS,18,1,51,21/08/2013,06:46:40 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,6,1
06_OS,18,1,52,21/08/2013,06:47:00 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,6,0,8,1
06_OS,18,1,53,21/08/2013,06:47:20 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,4,1
06_OS,18,1,54,21/08/2013,06:47:40 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
06_OS,18,1,55,21/08/2013,06:48:01 pm,horizontal,weak,1,4,0.8,0,1,3,0,4,1,5,1,7,1
06_OS,18,1,56,21/08/2013,06:48:22 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,4,1,6,1
06_OS,18,1,57,21/08/2013,06:48:41 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,3,1,6,0
06_OS,18,1,58,21/08/2013,06:49:01 pm,vertical,strong,1,4,0.8,0,1,2,1,4,1,6,1,8,0
06_OS,18,1,59,21/08/2013,06:49:21 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,5,0,8,1
07_SG,21,1,0,22/08/2013,12:11:05 pm,vertical,strong,1,4,0.8,0,1,1,1,4,1,6,1,7,0
07_SG,21,1,1,22/08/2013,12:11:29 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,5,1,8,1
07_SG,21,1,2,22/08/2013,12:11:53 pm,vertical,strong,1,4,0.8,0,1,2,0,3,1,4,1,9,1
07_SG,21,1,3,22/08/2013,12:12:16 pm,horizontal,weak,1,4,0.8,1,1,3,1,4,1,7,1,8,0
07_SG,21,1,4,22/08/2013,12:12:38 pm,vertical,strong,2,3,0.6,0,1,1,1,4,0,7,0,8,1
07_SG,21,1,5,22/08/2013,12:13:01 pm,vertical,strong,3,2,0.4,1,1,4,0,5,0,6,1,8,0
07_SG,21,1,6,22/08/2013,12:13:24 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,4,1
07_SG,21,1,7,22/08/2013,12:13:46 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,9,1
07_SG,21,1,8,22/08/2013,12:14:11 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,0,8,1
07_SG,21,1,9,22/08/2013,12:14:34 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
07_SG,21,1,10,22/08/2013,12:14:56 pm,horizontal,weak,2,3,0.6,0,1,3,1,6,0,7,0,9,1
07_SG,21,1,11,22/08/2013,12:15:18 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,0,4,1,6,1
07_SG,21,1,12,22/08/2013,12:15:41 pm,vertical,strong,2,3,0.6,0,1,2,0,4,1,6,1,9,0
07_SG,21,1,13,22/08/2013,12:16:03 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,9,1
07_SG,21,1,14,22/08/2013,12:16:26 pm,vertical,strong,3,2,0.4,0,1,2,0,3,1,6,0,7,0
07_SG,21,1,15,22/08/2013,12:16:49 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,4,1,6,0
07_SG,21,1,16,22/08/2013,12:17:10 pm,horizontal,weak,1,4,0.8,0,1,3,0,4,1,5,1,9,1
07_SG,21,1,17,22/08/2013,12:17:34 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,6,1
07_SG,21,1,18,22/08/2013,12:17:56 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,6,1
07_SG,21,1,19,22/08/2013,12:18:49 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
07_SG,21,1,20,22/08/2013,12:19:12 pm,vertical,strong,0,5,1.0,0,1,1,1,4,1,5,1,6,1
07_SG,21,1,21,22/08/2013,12:19:35 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,7,1
07_SG,21,1,22,22/08/2013,12:19:58 pm,horizontal,weak,1,4,0.8,0,1,1,1,4,1,5,0,9,1
07_SG,21,1,23,22/08/2013,12:20:20 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,8,1
07_SG,21,1,24,22/08/2013,12:20:44 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,7,1
07_SG,21,1,25,22/08/2013,12:21:06 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,6,1
07_SG,21,1,26,22/08/2013,12:21:28 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
07_SG,21,1,27,22/08/2013,12:21:50 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,9,1
07_SG,21,1,28,22/08/2013,12:22:16 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,6,1
07_SG,21,1,29,22/08/2013,12:22:38 pm,horizontal,weak,1,4,0.8,1,1,3,1,4,1,6,0,9,1
07_SG,21,1,30,22/08/2013,12:22:59 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,4,1
07_SG,21,1,31,22/08/2013,12:23:20 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,5,1
07_SG,21,1,32,22/08/2013,12:23:43 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,0,6,1,7,1
07_SG,21,1,33,22/08/2013,12:24:05 pm,horizontal,weak,0,5,1.0,0,1,2,1,4,1,5,1,8,1
07_SG,21,1,34,22/08/2013,12:24:27 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,0,5,1,6,1
07_SG,21,1,35,22/08/2013,12:24:49 pm,horizontal,weak,1,4,0.8,0,1,1,1,4,1,5,1,6,0
07_SG,21,1,36,22/08/2013,12:25:11 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,5,0,9,1
07_SG,21,1,37,22/08/2013,12:25:33 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,4,1,6,0
07_SG,21,1,38,22/08/2013,12:25:54 pm,vertical,strong,2,3,0.6,1,1,2,1,3,0,6,0,9,1
07_SG,21,1,39,22/08/2013,12:26:44 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,9,1
07_SG,21,1,40,22/08/2013,12:27:06 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,5,1
07_SG,21,1,41,22/08/2013,12:27:28 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,4,1,5,1
07_SG,21,1,42,22/08/2013,12:27:50 pm,horizontal,weak,0,5,1.0,0,1,1,1,4,1,5,1,6,1
07_SG,21,1,43,22/08/2013,12:28:12 pm,vertical,strong,0,5,1.0,0,1,1,1,4,1,5,1,9,1
07_SG,21,1,44,22/08/2013,12:28:34 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,5,1
07_SG,21,1,45,22/08/2013,12:28:56 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,5,1,6,1
07_SG,21,1,46,22/08/2013,12:29:18 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,5,1
07_SG,21,1,47,22/08/2013,12:29:40 pm,horizontal,weak,0,5,1.0,0,1,1,1,4,1,6,1,7,1
07_SG,21,1,48,22/08/2013,12:30:01 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,6,1,7,1
07_SG,21,1,49,22/08/2013,12:30:22 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,6,1
07_SG,21,1,50,22/08/2013,12:30:44 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,5,1
07_SG,21,1,51,22/08/2013,12:31:06 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,0,5,1,8,1
07_SG,21,1,52,22/08/2013,12:31:27 pm,vertical,strong,1,4,0.8,0,1,2,1,7,1,8,0,9,1
07_SG,21,1,53,22/08/2013,12:31:47 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
07_SG,21,1,54,22/08/2013,12:32:08 pm,horizontal,weak,1,4,0.8,1,0,2,1,5,1,8,1,9,1
07_SG,21,1,55,22/08/2013,12:32:29 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,4,1,9,1
07_SG,21,1,56,22/08/2013,12:32:50 pm,vertical,strong,2,3,0.6,0,1,2,0,4,1,7,0,9,1
07_SG,21,1,57,22/08/2013,12:33:12 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,7,1,9,1
07_SG,21,1,58,22/08/2013,12:33:33 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,7,1
07_SG,21,1,59,22/08/2013,12:33:55 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,7,0,8,1
08_AM,19,1,0,22/08/2013,04:20:17 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,5,1
08_AM,19,1,1,22/08/2013,04:20:42 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,7,1
08_AM,19,1,2,22/08/2013,04:21:06 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,4,1,8,0
08_AM,19,1,3,22/08/2013,04:21:29 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,9,1
08_AM,19,1,4,22/08/2013,04:21:53 pm,vertical,strong,1,4,0.8,2,1,6,0,7,1,8,1,9,1
08_AM,19,1,5,22/08/2013,04:22:16 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,7,1
08_AM,19,1,6,22/08/2013,04:22:43 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
08_AM,19,1,7,22/08/2013,04:23:13 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,9,1
08_AM,19,1,8,22/08/2013,04:23:37 pm,horizontal,weak,1,4,0.8,2,1,3,1,5,1,6,0,8,1
08_AM,19,1,9,22/08/2013,04:24:01 pm,horizontal,weak,0,5,1.0,0,1,1,1,4,1,5,1,9,1
08_AM,19,1,10,22/08/2013,04:24:27 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,4,1,8,1
08_AM,19,1,11,22/08/2013,04:24:51 pm,vertical,strong,2,3,0.6,2,1,3,1,4,0,6,1,8,0
08_AM,19,1,12,22/08/2013,04:25:15 pm,vertical,strong,2,3,0.6,2,0,3,1,4,1,5,0,7,1
08_AM,19,1,13,22/08/2013,04:25:39 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,7,1
08_AM,19,1,14,22/08/2013,04:26:05 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,9,1
08_AM,19,1,15,22/08/2013,04:26:28 pm,vertical,strong,0,5,1.0,0,1,1,1,6,1,7,1,9,1
08_AM,19,1,16,22/08/2013,04:26:51 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,9,1
08_AM,19,1,17,22/08/2013,04:27:14 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,7,1
08_AM,19,1,18,22/08/2013,04:27:37 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,6,1,8,1
08_AM,19,1,19,22/08/2013,04:30:39 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,4,1,8,1
08_AM,19,1,20,22/08/2013,04:31:04 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,6,0,8,1
08_AM,19,1,21,22/08/2013,04:31:27 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,8,1
08_AM,19,1,22,22/08/2013,04:31:51 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,4,1,9,1
08_AM,19,1,23,22/08/2013,04:32:15 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,3,0,7,1
08_AM,19,1,24,22/08/2013,04:32:38 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,6,1,8,1
08_AM,19,1,25,22/08/2013,04:33:00 pm,vertical,strong,0,5,1.0,0,1,1,1,4,1,7,1,8,1
08_AM,19,1,26,22/08/2013,04:33:27 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,6,1,9,1
08_AM,19,1,27,22/08/2013,04:33:49 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,8,1
08_AM,19,1,28,22/08/2013,04:34:14 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,5,1
08_AM,19,1,29,22/08/2013,04:34:37 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,9,1
08_AM,19,1,30,22/08/2013,04:35:01 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,6,1
08_AM,19,1,31,22/08/2013,04:35:23 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,6,1
08_AM,19,1,32,22/08/2013,04:35:47 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
08_AM,19,1,33,22/08/2013,04:36:11 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
08_AM,19,1,34,22/08/2013,04:36:35 pm,vertical,strong,0,5,1.0,0,1,3,1,5,1,6,1,9,1
08_AM,19,1,35,22/08/2013,04:36:57 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,9,1
08_AM,19,1,36,22/08/2013,04:37:20 pm,vertical,strong,1,4,0.8,0,1,1,1,4,1,5,1,9,0
08_AM,19,1,37,22/08/2013,04:37:43 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
08_AM,19,1,38,22/08/2013,04:38:07 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,8,1
08_AM,19,1,39,22/08/2013,04:38:30 pm,vertical,strong,1,4,0.8,0,1,2,1,4,0,5,1,9,1
08_AM,19,1,40,22/08/2013,04:38:54 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,9,1
08_AM,19,1,41,22/08/2013,04:39:18 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,7,1,8,1
08_AM,19,1,42,22/08/2013,04:39:46 pm,vertical,strong,1,4,0.8,1,1,3,1,4,1,6,1,8,0
08_AM,19,1,43,22/08/2013,04:40:09 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,8,1
08_AM,19,1,44,22/08/2013,04:40:31 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,5,1
08_AM,19,1,45,22/08/2013,04:40:54 pm,horizontal,weak,0,5,1.0,0,1,1,1,5,1,6,1,7,1
08_AM,19,1,46,22/08/2013,04:41:17 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,7,1
08_AM,19,1,47,22/08/2013,04:41:42 pm,vertical,strong,2,3,0.6,1,1,4,0,5,1,6,0,7,1
08_AM,19,1,48,22/08/2013,04:42:08 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,6,1,8,0
08_AM,19,1,49,22/08/2013,04:42:32 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
08_AM,19,1,50,22/08/2013,04:42:54 pm,vertical,strong,0,5,1.0,0,1,1,1,4,1,6,1,8,1
08_AM,19,1,51,22/08/2013,04:43:17 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,7,1
08_AM,19,1,52,22/08/2013,04:43:39 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,7,1
08_AM,19,1,53,22/08/2013,04:44:01 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,5,1,7,1
08_AM,19,1,54,22/08/2013,04:44:24 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,7,1
08_AM,19,1,55,22/08/2013,04:44:47 pm,horizontal,weak,1,4,0.8,0,1,2,1,4,1,6,0,7,1
08_AM,19,1,56,22/08/2013,04:45:10 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
08_AM,19,1,57,22/08/2013,04:45:33 pm,horizontal,weak,0,5,1.0,0,1,1,1,6,1,7,1,8,1
08_AM,19,1,58,22/08/2013,04:45:56 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,8,1
08_AM,19,1,59,22/08/2013,04:46:17 pm,horizontal,weak,1,4,0.8,1,1,3,1,4,1,5,0,7,1
09_YL,22,1,0,23/08/2013,11:15:20 am,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,9,1
09_YL,22,1,1,23/08/2013,11:15:43 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
09_YL,22,1,2,23/08/2013,11:16:06 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,7,1
09_YL,22,1,3,23/08/2013,11:16:29 am,vertical,strong,0,5,1.0,0,1,3,1,4,1,5,1,6,1
09_YL,22,1,4,23/08/2013,11:16:54 am,vertical,strong,1,4,0.8,0,1,1,1,2,1,6,1,9,0
09_YL,22,1,5,23/08/2013,11:17:19 am,vertical,strong,2,3,0.6,0,1,4,1,7,1,8,0,9,0
09_YL,22,1,6,23/08/2013,11:17:45 am,vertical,strong,1,4,0.8,0,1,2,1,3,1,4,0,6,1
09_YL,22,1,7,23/08/2013,11:18:12 am,vertical,strong,1,4,0.8,0,1,1,1,2,1,5,1,6,0
09_YL,22,1,8,23/08/2013,11:18:36 am,horizontal,weak,2,3,0.6,0,1,2,1,3,0,6,0,7,1
09_YL,22,1,9,23/08/2013,11:19:00 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
09_YL,22,1,10,23/08/2013,11:19:23 am,vertical,strong,2,3,0.6,1,1,2,0,3,1,5,0,6,1
09_YL,22,1,11,23/08/2013,11:19:49 am,horizontal,weak,1,4,0.8,0,1,2,1,4,0,6,1,9,1
09_YL,22,1,12,23/08/2013,11:20:15 am,vertical,strong,1,4,0.8,0,1,1,1,2,1,6,1,9,0
09_YL,22,1,13,23/08/2013,11:20:39 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,7,1
09_YL,22,1,14,23/08/2013,11:21:04 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,5,1
09_YL,22,1,15,23/08/2013,11:21:29 am,vertical,strong,0,5,1.0,0,1,2,1,4,1,7,1,8,1
09_YL,22,1,16,23/08/2013,11:21:54 am,horizontal,weak,1,4,0.8,0,1,1,1,2,1,4,1,6,0
09_YL,22,1,17,23/08/2013,11:22:19 am,horizontal,weak,1,4,0.8,1,1,3,1,4,1,6,1,9,0
09_YL,22,1,18,23/08/2013,11:22:43 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,6,1
09_YL,22,1,19,23/08/2013,11:24:02 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,9,1
09_YL,22,1,20,23/08/2013,11:24:28 am,horizontal,weak,2,3,0.6,0,1,2,1,3,0,8,0,9,1
09_YL,22,1,21,23/08/2013,11:24:53 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,6,1
09_YL,22,1,22,23/08/2013,11:25:17 am,horizontal,weak,2,3,0.6,0,1,2,0,4,1,6,0,7,1
