participant,trial,frame,t_ms,dot,x,y
01_SV,5,171,8600,0,1053.0,401.0
01_SV,5,171,8600,1,1226.0,779.0
01_SV,5,171,8600,2,263.0,287.0
01_SV,5,171,8600,3,795.0,1255.0
01_SV,5,171,8600,4,1052.0,1309.0
01_SV,5,171,8600,5,959.0,880.0
01_SV,5,171,8600,6,482.0,998.0
01_SV,5,171,8600,7,1058.0,599.0
01_SV,5,171,8600,8,858.0,138.0
01_SV,5,171,8600,9,105.0,1125.0
01_SV,5,172,8650,0,1058.0,391.0
01_SV,5,172,8650,1,1235.0,786.0
01_SV,5,172,8650,2,268.0,297.0
01_SV,5,172,8650,3,798.0,1245.0
01_SV,5,172,8650,4,1057.0,1299.0
01_SV,5,172,8650,5,953.0,871.0
01_SV,5,172,8650,6,480.0,987.0
01_SV,5,172,8650,7,1052.0,590.0
01_SV,5,172,8650,8,849.0,144.0
01_SV,5,172,8650,9,116.0,1123.0
01_SV,5,173,8700,0,1063.0,381.0
01_SV,5,173,8700,1,1244.0,793.0
01_SV,5,173,8700,2,273.0,307.0
01_SV,5,173,8700,3,802.0,1235.0
01_SV,5,173,8700,4,1062.0,1289.0
01_SV,5,173,8700,5,947.0,862.0
01_SV,5,173,8700,6,478.0,976.0
01_SV,5,173,8700,7,1046.0,581.0
01_SV,5,173,8700,8,849.0,144.0
01_SV,5,173,8700,9,127.0,1121.0
01_SV,5,174,8750,0,1063.0,381.0
01_SV,5,174,8750,1,1253.0,800.0
01_SV,5,174,8750,2,278.0,317.0
01_SV,5,174,8750,3,806.0,1225.0
01_SV,5,174,8750,4,1067.0,1279.0
01_SV,5,174,8750,5,940.0,853.0
01_SV,5,174,8750,6,477.0,965.0
01_SV,5,174,8750,7,1040.0,572.0
01_SV,5,174,8750,8,858.0,138.0
01_SV,5,174,8750,9,138.0,1119.0
01_SV,5,175,8800,0,1058.0,391.0
01_SV,5,175,8800,1,1262.0,807.0
01_SV,5,175,8800,2,283.0,327.0
01_SV,5,175,8800,3,809.0,1215.0
01_SV,5,175,8800,4,1072.0,1269.0
01_SV,5,175,8800,5,933.0,844.0
01_SV,5,175,8800,6,475.0,954.0
01_SV,5,175,8800,7,1033.0,563.0
01_SV,5,175,8800,8,867.0,132.0
01_SV,5,175,8800,9,149.0,1117.0
01_SV,5,176,8850,0,1053.0,401.0
01_SV,5,176,8850,1,1271.0,814.0
01_SV,5,176,8850,2,288.0,337.0
01_SV,5,176,8850,3,813.0,1205.0
01_SV,5,176,8850,4,1077.0,1259.0
01_SV,5,176,8850,5,926.0,835.0
01_SV,5,176,8850,6,474.0,943.0
01_SV,5,176,8850,7,1026.0,554.0
01_SV,5,176,8850,8,876.0,126.0
01_SV,5,176,8850,9,160.0,1114.0
01_SV,5,177,8900,0,1048.0,411.0
01_SV,5,177,8900,1,1280.0,820.0
01_SV,5,177,8900,2,293.0,347.0
01_SV,5,177,8900,3,817.0,1195.0
01_SV,5,177,8900,4,1082.0,1249.0
01_SV,5,177,8900,5,919.0,826.0
01_SV,5,177,8900,6,472.0,932.0
01_SV,5,177,8900,7,1020.0,545.0
01_SV,5,177,8900,8,885.0,120.0
01_SV,5,177,8900,9,171.0,1111.0
01_SV,5,178,8950,0,1043.0,421.0
01_SV,5,178,8950,1,1289.0,826.0
01_SV,5,178,8950,2,299.0,356.0
01_SV,5,178,8950,3,821.0,1185.0
01_SV,5,178,8950,4,1087.0,1239.0
01_SV,5,178,8950,5,912.0,817.0
01_SV,5,178,8950,6,470.0,921.0
01_SV,5,178,8950,7,1013.0,536.0
01_SV,5,178,8950,8,894.0,114.0
01_SV,5,178,8950,9,182.0,1108.0
01_SV,5,179,9000,0,1043.0,421.0
01_SV,5,179,9000,1,1289.0,826.0
01_SV,5,179,9000,2,304.0,366.0
01_SV,5,179,9000,3,825.0,1175.0
01_SV,5,179,9000,4,1092.0,1229.0
01_SV,5,179,9000,5,905.0,808.0
01_SV,5,179,9000,6,468.0,910.0
01_SV,5,179,9000,7,1007.0,527.0
01_SV,5,179,9000,8,903.0,108.0
01_SV,5,179,9000,9,193.0,1105.0
01_SV,5,180,9050,0,1048.0,411.0
01_SV,5,180,9050,1,1280.0,820.0
01_SV,5,180,9050,2,309.0,376.0
01_SV,5,180,9050,3,829.0,1165.0
01_SV,5,180,9050,4,1097.0,1219.0
01_SV,5,180,9050,5,898.0,799.0
01_SV,5,180,9050,6,466.0,899.0
01_SV,5,180,9050,7,1000.0,518.0
01_SV,5,180,9050,8,912.0,102.0
01_SV,5,180,9050,9,204.0,1102.0
01_SV,5,181,9100,0,1053.0,401.0
01_SV,5,181,9100,1,1271.0,814.0
01_SV,5,181,9100,2,314.0,386.0
01_SV,5,181,9100,3,833.0,1155.0
01_SV,5,181,9100,4,1102.0,1209.0
01_SV,5,181,9100,5,891.0,790.0
01_SV,5,181,9100,6,465.0,888.0
01_SV,5,181,9100,7,993.0,509.0
01_SV,5,181,9100,8,921.0,96.0
01_SV,5,181,9100,9,215.0,1099.0
01_SV,5,182,9150,0,1058.0,391.0
01_SV,5,182,9150,1,1262.0,808.0
01_SV,5,182,9150,2,319.0,396.0
01_SV,5,182,9150,3,837.0,1145.0
01_SV,5,182,9150,4,1107.0,1199.0
01_SV,5,182,9150,5,884.0,781.0
01_SV,5,182,9150,6,464.0,877.0
01_SV,5,182,9150,7,986.0,500.0
01_SV,5,182,9150,8,930.0,90.0
01_SV,5,182,9150,9,226.0,1096.0
01_SV,5,183,9200,0,1063.0,381.0
01_SV,5,183,9200,1,1253.0,802.0
01_SV,5,183,9200,2,324.0,406.0
01_SV,5,183,9200,3,842.0,1135.0
01_SV,5,183,9200,4,1112.0,1189.0
01_SV,5,183,9200,5,877.0,772.0
01_SV,5,183,9200,6,463.0,866.0
01_SV,5,183,9200,7,979.0,491.0
01_SV,5,183,9200,8,939.0,84.0
01_SV,5,183,9200,9,237.0,1093.0
01_SV,5,184,9250,0,1068.0,371.0
01_SV,5,184,9250,1,1244.0,796.0
01_SV,5,184,9250,2,329.0,416.0
01_SV,5,184,9250,3,847.0,1125.0
01_SV,5,184,9250,4,1117.0,1179.0
01_SV,5,184,9250,5,870.0,763.0
01_SV,5,184,9250,6,461.0,855.0
01_SV,5,184,9250,7,972.0,482.0
01_SV,5,184,9250,8,948.0,78.0
01_SV,5,184,9250,9,248.0,1090.0
01_SV,5,185,9300,0,1073.0,361.0
01_SV,5,185,9300,1,1235.0,790.0
01_SV,5,185,9300,2,334.0,426.0
01_SV,5,185,9300,3,852.0,1115.0
01_SV,5,185,9300,4,1122.0,1169.0
01_SV,5,185,9300,5,863.0,754.0
01_SV,5,185,9300,6,460.0,844.0
01_SV,5,185,9300,7,965.0,473.0
01_SV,5,185,9300,8,957.0,72.0
01_SV,5,185,9300,9,259.0,1087.0
01_SV,5,186,9350,0,1077.0,351.0
01_SV,5,186,9350,1,1226.0,784.0
01_SV,5,186,9350,2,339.0,436.0
01_SV,5,186,9350,3,856.0,1105.0
01_SV,5,186,9350,4,1127.0,1159.0
01_SV,5,186,9350,5,856.0,745.0
01_SV,5,186,9350,6,459.0,833.0
01_SV,5,186,9350,7,959.0,464.0
01_SV,5,186,9350,8,966.0,66.0
01_SV,5,186,9350,9,270.0,1085.0
01_SV,5,187,9400,0,1082.0,341.0
01_SV,5,187,9400,1,1217.0,778.0
01_SV,5,187,9400,2,344.0,446.0
01_SV,5,187,9400,3,861.0,1095.0
01_SV,5,187,9400,4,1131.0,1149.0
01_SV,5,187,9400,5,849.0,737.0
01_SV,5,187,9400,6,458.0,822.0
01_SV,5,187,9400,7,953.0,455.0
01_SV,5,187,9400,8,975.0,60.0
01_SV,5,187,9400,9,281.0,1083.0
01_SV,5,188,9450,0,1086.0,331.0
01_SV,5,188,9450,1,1208.0,772.0
01_SV,5,188,9450,2,349.0,456.0
01_SV,5,188,9450,3,866.0,1085.0
01_SV,5,188,9450,4,1135.0,1139.0
01_SV,5,188,9450,5,842.0,729.0
01_SV,5,188,9450,6,457.0,811.0
01_SV,5,188,9450,7,947.0,446.0
01_SV,5,188,9450,8,984.0,54.0
01_SV,5,188,9450,9,292.0,1081.0
01_SV,5,189,9500,0,1090.0,321.0
01_SV,5,189,9500,1,1199.0,766.0
01_SV,5,189,9500,2,354.0,466.0
01_SV,5,189,9500,3,871.0,1075.0
01_SV,5,189,9500,4,1139.0,1129.0
01_SV,5,189,9500,5,835.0,721.0
01_SV,5,189,9500,6,456.0,800.0
01_SV,5,189,9500,7,941.0,437.0
01_SV,5,189,9500,8,993.0,48.0
01_SV,5,189,9500,9,303.0,1079.0
01_SV,5,190,9550,0,1094.0,311.0
01_SV,5,190,9550,1,1190.0,760.0
01_SV,5,190,9550,2,359.0,476.0
01_SV,5,190,9550,3,876.0,1065.0
01_SV,5,190,9550,4,1143.0,1119.0
01_SV,5,190,9550,5,828.0,713.0
01_SV,5,190,9550,6,455.0,789.0
01_SV,5,190,9550,7,935.0,428.0
01_SV,5,190,9550,8,1002.0,42.0
01_SV,5,190,9550,9,314.0,1077.0
01_SV,5,191,9600,0,1098.0,301.0
01_SV,5,191,9600,1,1181.0,754.0
01_SV,5,191,9600,2,364.0,486.0
01_SV,5,191,9600,3,882.0,1056.0
01_SV,5,191,9600,4,1147.0,1109.0
01_SV,5,191,9600,5,821.0,705.0
01_SV,5,191,9600,6,454.0,778.0
01_SV,5,191,9600,7,929.0,419.0
01_SV,5,191,9600,8,1011.0,36.0
01_SV,5,191,9600,9,325.0,1075.0
01_SV,5,192,9650,0,1102.0,291.0
01_SV,5,192,9650,1,1172.0,748.0
01_SV,5,192,9650,2,369.0,496.0
01_SV,5,192,9650,3,888.0,1047.0
01_SV,5,192,9650,4,1151.0,1099.0
01_SV,5,192,9650,5,821.0,705.0
01_SV,5,192,9650,6,453.0,767.0
01_SV,5,192,9650,7,923.0,410.0
01_SV,5,192,9650,8,1020.0,30.0
01_SV,5,192,9650,9,336.0,1073.0
01_SV,5,193,9700,0,1106.0,281.0
01_SV,5,193,9700,1,1163.0,742.0
01_SV,5,193,9700,2,374.0,506.0
01_SV,5,193,9700,3,894.0,1038.0
01_SV,5,193,9700,4,1155.0,1089.0
01_SV,5,193,9700,5,828.0,713.0
01_SV,5,193,9700,6,451.0,756.0
01_SV,5,193,9700,7,917.0,401.0
01_SV,5,193,9700,8,1029.0,24.0
01_SV,5,193,9700,9,347.0,1071.0
01_SV,5,194,9750,0,1110.0,271.0
01_SV,5,194,9750,1,1154.0,736.0
01_SV,5,194,9750,2,379.0,516.0
01_SV,5,194,9750,3,900.0,1029.0
01_SV,5,194,9750,4,1159.0,1079.0
01_SV,5,194,9750,5,836.0,721.0
01_SV,5,194,9750,6,449.0,745.0
01_SV,5,194,9750,7,911.0,392.0
01_SV,5,194,9750,8,1029.0,24.0
01_SV,5,194,9750,9,358.0,1069.0
01_SV,5,195,9800,0,1114.0,261.0
01_SV,5,195,9800,1,1144.0,731.0
01_SV,5,195,9800,2,384.0,526.0
01_SV,5,195,9800,3,906.0,1020.0
01_SV,5,195,9800,4,1163.0,1069.0
01_SV,5,195,9800,5,843.0,729.0
01_SV,5,195,9800,6,448.0,734.0
01_SV,5,195,9800,7,905.0,383.0
01_SV,5,195,9800,8,1038.0,30.0
01_SV,5,195,9800,9,369.0,1067.0
01_SV,5,196,9850,0,1114.0,261.0
01_SV,5,196,9850,1,1134.0,726.0
01_SV,5,196,9850,2,389.0,536.0
01_SV,5,196,9850,3,911.0,1010.0
01_SV,5,196,9850,4,1167.0,1059.0
01_SV,5,196,9850,5,851.0,737.0
01_SV,5,196,9850,6,446.0,723.0
01_SV,5,196,9850,7,899.0,374.0
01_SV,5,196,9850,8,1047.0,36.0
01_SV,5,196,9850,9,380.0,1065.0
01_SV,5,197,9900,0,1110.0,271.0
01_SV,5,197,9900,1,1124.0,721.0
01_SV,5,197,9900,2,394.0,546.0
01_SV,5,197,9900,3,916.0,1000.0
01_SV,5,197,9900,4,1171.0,1049.0
01_SV,5,197,9900,5,859.0,745.0
01_SV,5,197,9900,6,445.0,712.0
01_SV,5,197,9900,7,894.0,364.0
01_SV,5,197,9900,8,1056.0,42.0
01_SV,5,197,9900,9,391.0,1063.0
01_SV,5,198,9950,0,1106.0,281.0
01_SV,5,198,9950,1,1114.0,716.0
01_SV,5,198,9950,2,400.0,555.0
01_SV,5,198,9950,3,921.0,990.0
01_SV,5,198,9950,4,1175.0,1039.0
01_SV,5,198,9950,5,867.0,753.0
01_SV,5,198,9950,6,443.0,701.0
01_SV,5,198,9950,7,889.0,354.0
01_SV,5,198,9950,8,1065.0,49.0
01_SV,5,198,9950,9,402.0,1062.0
01_SV,6,0,50,0,345.0,678.0
01_SV,6,0,50,1,483.0,944.0
01_SV,6,0,50,2,851.0,387.0
01_SV,6,0,50,3,386.0,516.0
01_SV,6,0,50,4,997.0,806.0
01_SV,6,0,50,5,368.0,832.0
01_SV,6,0,50,6,856.0,960.0
01_SV,6,0,50,7,795.0,1087.0
01_SV,6,0,50,8,465.0,334.0
01_SV,6,0,50,9,1153.0,263.0
01_SV,6,1,100,0,339.0,669.0
01_SV,6,1,100,1,494.0,942.0
01_SV,6,1,100,2,862.0,384.0
01_SV,6,1,100,3,375.0,516.0
01_SV,6,1,100,4,1001.0,796.0
01_SV,6,1,100,5,364.0,842.0
01_SV,6,1,100,6,854.0,949.0
01_SV,6,1,100,7,788.0,1079.0
01_SV,6,1,100,8,476.0,334.0
01_SV,6,1,100,9,1164.0,261.0
01_SV,6,2,150,0,333.0,660.0
01_SV,6,2,150,1,505.0,939.0
01_SV,6,2,150,2,873.0,381.0
01_SV,6,2,150,3,364.0,516.0
01_SV,6,2,150,4,1005.0,786.0
01_SV,6,2,150,5,361.0,852.0
01_SV,6,2,150,6,852.0,938.0
01_SV,6,2,150,7,781.0,1070.0
01_SV,6,2,150,8,487.0,334.0
01_SV,6,2,150,9,1175.0,259.0
01_SV,6,3,200,0,327.0,651.0
01_SV,6,3,200,1,516.0,936.0
01_SV,6,3,200,2,884.0,378.0
01_SV,6,3,200,3,353.0,516.0
01_SV,6,3,200,4,1009.0,776.0
01_SV,6,3,200,5,358.0,863.0
01_SV,6,3,200,6,850.0,927.0
01_SV,6,3,200,7,774.0,1061.0
01_SV,6,3,200,8,498.0,334.0
01_SV,6,3,200,9,1186.0,258.0
01_SV,6,4,250,0,322.0,641.0
01_SV,6,4,250,1,527.0,933.0
01_SV,6,4,250,2,894.0,375.0
01_SV,6,4,250,3,342.0,516.0
01_SV,6,4,250,4,1013.0,766.0
01_SV,6,4,250,5,355.0,873.0
01_SV,6,4,250,6,848.0,916.0
01_SV,6,4,250,7,767.0,1053.0
01_SV,6,4,250,8,509.0,334.0
01_SV,6,4,250,9,1197.0,257.0
01_SV,6,5,300,0,317.0,631.0
01_SV,6,5,300,1,538.0,930.0
01_SV,6,5,300,2,905.0,372.0
01_SV,6,5,300,3,331.0,516.0
01_SV,6,5,300,4,1017.0,756.0
01_SV,6,5,300,5,352.0,884.0
01_SV,6,5,300,6,846.0,905.0
01_SV,6,5,300,7,760.0,1044.0
01_SV,6,5,300,8,520.0,335.0
01_SV,6,5,300,9,1208.0,256.0
01_SV,6,6,350,0,312.0,621.0
01_SV,6,6,350,1,549.0,927.0
01_SV,6,6,350,2,916.0,369.0
01_SV,6,6,350,3,320.0,516.0
01_SV,6,6,350,4,1020.0,746.0
01_SV,6,6,350,5,349.0,894.0
01_SV,6,6,350,6,844.0,894.0
01_SV,6,6,350,7,753.0,1035.0
01_SV,6,6,350,8,531.0,336.0
01_SV,6,6,350,9,1219.0,255.0
01_SV,6,7,400,0,307.0,611.0
01_SV,6,7,400,1,559.0,924.0
01_SV,6,7,400,2,927.0,366.0
01_SV,6,7,400,3,309.0,517.0
01_SV,6,7,400,4,1023.0,736.0
01_SV,6,7,400,5,346.0,904.0
01_SV,6,7,400,6,842.0,883.0
01_SV,6,7,400,7,746.0,1026.0
01_SV,6,7,400,8,542.0,336.0
01_SV,6,7,400,9,1230.0,254.0
01_SV,6,8,450,0,302.0,601.0
01_SV,6,8,450,1,570.0,921.0
01_SV,6,8,450,2,937.0,363.0
01_SV,6,8,450,3,309.0,517.0
01_SV,6,8,450,4,1026.0,725.0
01_SV,6,8,450,5,343.0,915.0
01_SV,6,8,450,6,840.0,872.0
01_SV,6,8,450,7,740.0,1017.0
01_SV,6,8,450,8,553.0,336.0
01_SV,6,8,450,9,1241.0,253.0
01_SV,6,9,500,0,302.0,601.0
01_SV,6,9,500,1,581.0,918.0
01_SV,6,9,500,2,947.0,359.0
01_SV,6,9,500,3,320.0,517.0
01_SV,6,9,500,4,1029.0,714.0
01_SV,6,9,500,5,340.0,926.0
01_SV,6,9,500,6,838.0,861.0
01_SV,6,9,500,7,734.0,1008.0
01_SV,6,9,500,8,564.0,336.0
01_SV,6,9,500,9,1252.0,252.0
01_SV,6,10,550,0,307.0,611.0
01_SV,6,10,550,1,592.0,915.0
01_SV,6,10,550,2,957.0,356.0
01_SV,6,10,550,3,331.0,517.0
01_SV,6,10,550,4,1032.0,703.0
01_SV,6,10,550,5,337.0,937.0
01_SV,6,10,550,6,836.0,850.0
01_SV,6,10,550,7,728.0,999.0
01_SV,6,10,550,8,575.0,336.0
01_SV,6,10,550,9,1263.0,251.0
01_SV,6,11,600,0,312.0,621.0
01_SV,6,11,600,1,603.0,912.0
01_SV,6,11,600,2,968.0,353.0
01_SV,6,11,600,3,342.0,517.0
01_SV,6,11,600,4,1035.0,692.0
01_SV,6,11,600,5,334.0,948.0
01_SV,6,11,600,6,835.0,839.0
01_SV,6,11,600,7,722.0,990.0
01_SV,6,11,600,8,586.0,336.0
01_SV,6,11,600,9,1274.0,250.0
01_SV,6,12,650,0,317.0,631.0
01_SV,6,12,650,1,614.0,909.0
01_SV,6,12,650,2,978.0,350.0
01_SV,6,12,650,3,353.0,517.0
01_SV,6,12,650,4,1038.0,681.0
01_SV,6,12,650,5,330.0,958.0
01_SV,6,12,650,6,834.0,828.0
01_SV,6,12,650,7,716.0,981.0
01_SV,6,12,650,8,597.0,335.0
01_SV,6,12,650,9,1285.0,249.0
01_SV,6,13,700,0,322.0,641.0
01_SV,6,13,700,1,625.0,906.0
01_SV,6,13,700,2,988.0,347.0
01_SV,6,13,700,3,364.0,517.0
01_SV,6,13,700,4,1041.0,670.0
01_SV,6,13,700,5,326.0,968.0
01_SV,6,13,700,6,833.0,817.0
01_SV,6,13,700,7,710.0,972.0
01_SV,6,13,700,8,608.0,334.0
01_SV,6,13,700,9,1296.0,249.0
01_SV,6,14,750,0,327.0,651.0
01_SV,6,14,750,1,635.0,903.0
01_SV,6,14,750,2,998.0,343.0
01_SV,6,14,750,3,375.0,517.0
01_SV,6,14,750,4,1043.0,659.0
01_SV,6,14,750,5,323.0,979.0
01_SV,6,14,750,6,832.0,806.0
01_SV,6,14,750,7,704.0,963.0
01_SV,6,14,750,8,619.0,333.0
01_SV,6,14,750,9,1307.0,249.0
01_SV,6,15,800,0,332.0,661.0
01_SV,6,15,800,1,645.0,899.0
01_SV,6,15,800,2,1008.0,339.0
01_SV,6,15,800,3,386.0,517.0
01_SV,6,15,800,4,1045.0,648.0
01_SV,6,15,800,5,320.0,990.0
01_SV,6,15,800,6,831.0,795.0
01_SV,6,15,800,7,698.0,954.0
01_SV,6,15,800,8,630.0,332.0
01_SV,6,15,800,9,1318.0,249.0
01_SV,6,16,850,0,337.0,671.0
01_SV,6,16,850,1,645.0,899.0
01_SV,6,16,850,2,1018.0,335.0
01_SV,6,16,850,3,397.0,517.0
01_SV,6,16,850,4,1047.0,637.0
01_SV,6,16,850,5,317.0,1001.0
01_SV,6,16,850,6,830.0,784.0
01_SV,6,16,850,7,692.0,945.0
01_SV,6,16,850,8,641.0,331.0
01_SV,6,16,850,9,1329.0,249.0
01_SV,6,17,900,0,342.0,681.0
01_SV,6,17,900,1,635.0,903.0
01_SV,6,17,900,2,1028.0,331.0
01_SV,6,17,900,3,408.0,517.0
01_SV,6,17,900,4,1049.0,626.0
01_SV,6,17,900,5,315.0,1012.0
01_SV,6,17,900,6,830.0,773.0
01_SV,6,17,900,7,685.0,936.0
01_SV,6,17,900,8,652.0,330.0
01_SV,6,17,900,9,1340.0,249.0
01_SV,6,18,950,0,347.0,691.0
01_SV,6,18,950,1,625.0,907.0
01_SV,6,18,950,2,1038.0,327.0
01_SV,6,18,950,3,419.0,516.0
01_SV,6,18,950,4,1051.0,615.0
01_SV,6,18,950,5,312.0,1023.0
01_SV,6,18,950,6,830.0,762.0
01_SV,6,18,950,7,678.0,927.0
01_SV,6,18,950,8,663.0,329.0
01_SV,6,18,950,9,1340.0,249.0
01_SV,6,19,1000,0,352.0,701.0
01_SV,6,19,1000,1,615.0,911.0
01_SV,6,19,1000,2,1048.0,323.0
01_SV,6,19,1000,3,430.0,516.0
01_SV,6,19,1000,4,1053.0,604.0
01_SV,6,19,1000,5,310.0,1034.0
01_SV,6,19,1000,6,829.0,751.0
01_SV,6,19,1000,7,671.0,918.0
01_SV,6,19,1000,8,674.0,328.0
01_SV,6,19,1000,9,1329.0,248.0
01_SV,6,20,1050,0,357.0,711.0
01_SV,6,20,1050,1,605.0,915.0
01_SV,6,20,1050,2,1048.0,323.0
01_SV,6,20,1050,3,441.0,516.0
01_SV,6,20,1050,4,1056.0,593.0
01_SV,6,20,1050,5,308.0,1045.0
01_SV,6,20,1050,6,829.0,740.0
01_SV,6,20,1050,7,665.0,909.0
01_SV,6,20,1050,8,685.0,326.0
01_SV,6,20,1050,9,1329.0,248.0
01_SV,6,21,1100,0,362.0,721.0
01_SV,6,21,1100,1,595.0,919.0
01_SV,6,21,1100,2,1038.0,326.0
01_SV,6,21,1100,3,452.0,515.0
01_SV,6,21,1100,4,1059.0,582.0
01_SV,6,21,1100,5,306.0,1056.0
01_SV,6,21,1100,6,829.0,729.0
01_SV,6,21,1100,7,658.0,900.0
01_SV,6,21,1100,8,696.0,324.0
01_SV,6,21,1100,9,1340.0,249.0
01_SV,6,22,1150,0,367.0,731.0
01_SV,6,22,1150,1,585.0,922.0
01_SV,6,22,1150,2,1028.0,330.0
01_SV,6,22,1150,3,463.0,514.0
01_SV,6,22,1150,4,1062.0,571.0
01_SV,6,22,1150,5,305.0,1067.0
01_SV,6,22,1150,6,829.0,718.0
01_SV,6,22,1150,7,652.0,891.0
01_SV,6,22,1150,8,707.0,323.0
01_SV,6,22,1150,9,1340.0,249.0
01_SV,6,23,1200,0,372.0,741.0
01_SV,6,23,1200,1,575.0,925.0
01_SV,6,23,1200,2,1018.0,333.0
01_SV,6,23,1200,3,474.0,513.0
01_SV,6,23,1200,4,1065.0,560.0
01_SV,6,23,1200,5,304.0,1078.0
01_SV,6,23,1200,6,829.0,707.0
01_SV,6,23,1200,7,645.0,882.0
01_SV,6,23,1200,8,718.0,321.0
01_SV,6,23,1200,9,1329.0,249.0
01_SV,6,24,1250,0,377.0,751.0
01_SV,6,24,1250,1,565.0,929.0
01_SV,6,24,1250,2,1007.0,336.0
01_SV,6,24,1250,3,485.0,512.0
01_SV,6,24,1250,4,1067.0,549.0
01_SV,6,24,1250,5,302.0,1089.0
01_SV,6,24,1250,6,829.0,696.0
01_SV,6,24,1250,7,639.0,873.0
01_SV,6,24,1250,8,729.0,319.0
01_SV,6,24,1250,9,1318.0,249.0
01_SV,6,25,1300,0,381.0,761.0
01_SV,6,25,1300,1,555.0,933.0
01_SV,6,25,1300,2,997.0,339.0
01_SV,6,25,1300,3,496.0,511.0
01_SV,6,25,1300,4,1070.0,538.0
01_SV,6,25,1300,5,301.0,1100.0
01_SV,6,25,1300,6,829.0,685.0
01_SV,6,25,1300,7,633.0,864.0
01_SV,6,25,1300,8,740.0,317.0
01_SV,6,25,1300,9,1307.0,249.0
01_SV,6,26,1350,0,386.0,771.0
01_SV,6,26,1350,1,545.0,936.0
01_SV,6,26,1350,2,987.0,343.0
01_SV,6,26,1350,3,507.0,510.0
01_SV,6,26,1350,4,1072.0,527.0
01_SV,6,26,1350,5,300.0,1111.0
01_SV,6,26,1350,6,829.0,674.0
01_SV,6,26,1350,7,627.0,855.0
01_SV,6,26,1350,8,751.0,315.0
01_SV,6,26,1350,9,1296.0,249.0
01_SV,6,27,1400,0,391.0,781.0
01_SV,6,27,1400,1,535.0,940.0
01_SV,6,27,1400,2,977.0,347.0
01_SV,6,27,1400,3,518.0,509.0
01_SV,6,27,1400,4,1074.0,516.0
01_SV,6,27,1400,5,299.0,1122.0
01_SV,6,27,1400,6,830.0,663.0
01_SV,6,27,1400,7,627.0,855.0
01_SV,6,27,1400,8,762.0,312.0
01_SV,6,27,1400,9,1285.0,249.0
01_SV,6,28,1450,0,396.0,791.0
01_SV,6,28,1450,1,525.0,944.0
01_SV,6,28,1450,2,967.0,351.0
01_SV,6,28,1450,3,529.0,508.0
01_SV,6,28,1450,4,1076.0,505.0
01_SV,6,28,1450,5,298.0,1133.0
01_SV,6,28,1450,6,830.0,652.0
01_SV,6,28,1450,7,633.0,864.0
01_SV,6,28,1450,8,773.0,309.0
01_SV,6,28,1450,9,1274.0,248.0
01_SV,6,29,1500,0,401.0,801.0
01_SV,6,29,1500,1,525.0,944.0
01_SV,6,29,1500,2,957.0,355.0
01_SV,6,29,1500,3,540.0,506.0
01_SV,6,29,1500,4,1078.0,494.0
01_SV,6,29,1500,5,297.0,1144.0
01_SV,6,29,1500,6,831.0,641.0
01_SV,6,29,1500,7,639.0,873.0
01_SV,6,29,1500,8,784.0,306.0
01_SV,6,29,1500,9,1263.0,247.0
01_SV,6,30,1550,0,406.0,811.0
01_SV,6,30,1550,1,535.0,941.0
01_SV,6,30,1550,2,947.0,359.0
01_SV,6,30,1550,3,551.0,504.0
01_SV,6,30,1550,4,1080.0,483.0
01_SV,6,30,1550,5,297.0,1155.0
01_SV,6,30,1550,6,832.0,630.0
01_SV,6,30,1550,7,645.0,882.0
01_SV,6,30,1550,8,795.0,303.0
01_SV,6,30,1550,9,1252.0,246.0
01_SV,6,31,1600,0,411.0,821.0
01_SV,6,31,1600,1,545.0,938.0
01_SV,6,31,1600,2,937.0,363.0
01_SV,6,31,1600,3,562.0,502.0
01_SV,6,31,1600,4,1080.0,483.0
01_SV,6,31,1600,5,297.0,1166.0
01_SV,6,31,1600,6,833.0,619.0
01_SV,6,31,1600,7,651.0,891.0
01_SV,6,31,1600,8,806.0,300.0
01_SV,6,31,1600,9,1241.0,245.0
01_SV,6,32,1650,0,416.0,831.0
01_SV,6,32,1650,1,556.0,935.0
01_SV,6,32,1650,2,927.0,367.0
01_SV,6,32,1650,3,573.0,500.0
01_SV,6,32,1650,4,1077.0,494.0
01_SV,6,32,1650,5,297.0,1177.0
01_SV,6,32,1650,6,833.0,608.0
01_SV,6,32,1650,7,657.0,900.0
01_SV,6,32,1650,8,817.0,297.0
01_SV,6,32,1650,9,1230.0,244.0
01_SV,6,33,1700,0,422.0,841.0
01_SV,6,33,1700,1,567.0,932.0
01_SV,6,33,1700,2,917.0,371.0
01_SV,6,33,1700,3,584.0,498.0
01_SV,6,33,1700,4,1075.0,505.0
01_SV,6,33,1700,5,297.0,1188.0
01_SV,6,33,1700,6,834.0,597.0
01_SV,6,33,1700,7,663.0,909.0
01_SV,6,33,1700,8,828.0,295.0
01_SV,6,33,1700,9,1219.0,242.0
01_SV,6,34,1750,0,428.0,851.0
01_SV,6,34,1750,1,578.0,929.0
01_SV,6,34,1750,2,907.0,375.0
01_SV,6,34,1750,3,595.0,496.0
01_SV,6,34,1750,4,1073.0,516.0
01_SV,6,34,1750,5,297.0,1199.0
01_SV,6,34,1750,6,835.0,586.0
01_SV,6,34,1750,7,669.0,918.0
01_SV,6,34,1750,8,839.0,293.0
01_SV,6,34,1750,9,1208.0,240.0
